    1270  0.1278149E+02  0.1437222E+01  0.9715353E+00  0.4656867E+00  0.4442805E-01  0.3925573E-01  0.5172326E-02  0.5446232E-02  0.5237426E-02  0.2088060E-03
    1280  0.1288213E+02  0.1437250E+01  0.9715607E+00  0.4656890E+00  0.4676925E-01  0.4093216E-01  0.5837087E-02  0.5417714E-02  0.5164961E-02  0.2527532E-03
    1290  0.1298277E+02  0.1437271E+01  0.9715797E+00  0.4656918E+00  0.4882656E-01  0.4236185E-01  0.6464716E-02  0.5446376E-02  0.5140142E-02  0.3062333E-03
    1300  0.1308341E+02  0.1437299E+01  0.9716044E+00  0.4656946E+00  0.5061281E-01  0.4355915E-01  0.7053663E-02  0.5425130E-02  0.5056197E-02  0.3689327E-03
    1310  0.1318406E+02  0.1437324E+01  0.9716266E+00  0.4656979E+00  0.5202721E-01  0.4443042E-01  0.7596789E-02  0.5510326E-02  0.5070138E-02  0.4401879E-03
    1320  0.1328470E+02  0.1437352E+01  0.9716507E+00  0.4657010E+00  0.5317998E-01  0.4508374E-01  0.8096237E-02  0.5521344E-02  0.5001339E-02  0.5200052E-03
    1330  0.1338534E+02  0.1437377E+01  0.9716724E+00  0.4657045E+00  0.5393828E-01  0.4539780E-01  0.8540478E-02  0.5569476E-02  0.4961944E-02  0.6075322E-03
    1340  0.1348598E+02  0.1437398E+01  0.9716890E+00  0.4657088E+00  0.5437917E-01  0.4544366E-01  0.8935517E-02  0.5666801E-02  0.4964468E-02  0.7023337E-03
    1350  0.1358662E+02  0.1437410E+01  0.9716993E+00  0.4657110E+00  0.5452488E-01  0.4524761E-01  0.9277272E-02  0.5797694E-02  0.4993806E-02  0.8038881E-03
    1360  0.1368726E+02  0.1437425E+01  0.9717111E+00  0.4657136E+00  0.5427986E-01  0.4472135E-01  0.9558514E-02  0.5908173E-02  0.4996681E-02  0.9114924E-03
    1370  0.1378791E+02  0.1437438E+01  0.9717210E+00  0.4657166E+00  0.5376964E-01  0.4398833E-01  0.9781311E-02  0.6029958E-02  0.5005545E-02  0.1024414E-02
    1380  0.1388855E+02  0.1437447E+01  0.9717282E+00  0.4657193E+00  0.5285082E-01  0.4290986E-01  0.9940954E-02  0.6163098E-02  0.5020957E-02  0.1142141E-02
    1390  0.1398919E+02  0.1437452E+01  0.9717321E+00  0.4657204E+00  0.5164233E-01  0.4159666E-01  0.1004567E-01  0.6314926E-02  0.5051103E-02  0.1263823E-02
    1400  0.1408983E+02  0.1437451E+01  0.9717290E+00  0.4657218E+00  0.5015353E-01  0.4006588E-01  0.1008766E-01  0.6488519E-02  0.5099726E-02  0.1388793E-02
    1410  0.1419047E+02  0.1437444E+01  0.9717209E+00  0.4657232E+00  0.4828878E-01  0.3822362E-01  0.1006516E-01  0.6664238E-02  0.5147965E-02  0.1516272E-02
    1420  0.1429111E+02  0.1437435E+01  0.9717121E+00  0.4657230E+00  0.4617331E-01  0.3619054E-01  0.9982771E-02  0.6856427E-02  0.5211024E-02  0.1645403E-02
    1430  0.1439176E+02  0.1437424E+01  0.9716998E+00  0.4657238E+00  0.4374575E-01  0.3391130E-01  0.9834450E-02  0.7044695E-02  0.5269349E-02  0.1775346E-02
    1440  0.1449240E+02  0.1437408E+01  0.9716852E+00  0.4657226E+00  0.4102914E-01  0.3140453E-01  0.9624616E-02  0.7239374E-02  0.5334019E-02  0.1905356E-02
    1450  0.1459304E+02  0.1437385E+01  0.9716625E+00  0.4657223E+00  0.3808774E-01  0.2872800E-01  0.9359746E-02  0.7480427E-02  0.5445690E-02  0.2034737E-02
